"komnr","year","kommunenavn","bef","bef0_19","bef1_5","bef6_12","bef13_15","bef67_79","bef80_89","bef90_","kommunaleveierkm","psyk_17","psyk18_66","knavn","andel_k_bh","barn_k_bh","barn_k_bh_pi","andel_tettbygd","VoteShareLEFT","ENoP","ntodrres","ntodr","n_driftres","u_adm","u_gs","u_utd","u_bh","u_hs","u_sos","u_bv","u_plo","u_kul","u_kv","u_var","u_inf","u_ann","bef_0_5","bef_6_15","bef_16_66","bef_67_79","bef_80_89","bef_90_","skilte_16_59","arbledig_16_59","dod","ikke_gifte_67_","pu_o16","driftsenheter","areal_total","landbrukseiendom","bef_16_22","bef_23_66","sone_snitt","innv_6_15","barn_enslig","fattige","ufor_18_49","flyktninger","opphopning","innb_hoyere_utd","bef_0_1","bef_2_5","barn_u_ks","vertskom_ant","rens_sum","rensekap","int_til","aleneboende","snomengde","snodager","rkb_utg","rkb_ant","rkb_utg_selv","frie","frie_tot","y"
1928,2017,"Torsken",921,191,43,67,24,154,55,12,24,5,11,"Torsken",100,37,0.0401737242937088,0.635179162025452,0.59599357843399,1.92307674884796,30.8999996185303,54765,59.4625396728516,16.6634093376764,18.0488599348534,2.48968512486428,8.85233441910966,5.67100977198697,8.2171552660152,1.66449511400651,36.6362649294245,1.82953311617807,3.50380021715527,4.87296416938111,7.58306188925081,20.2790445168295,52,90,561,152,59,12,49,9,8,120,7,3,243.42,55,77,484,24361.241,31,18,48,14,1.5,0.02495517,91,15,37,5.75,0,0,0,9304000,91,576.7,78.5,1976,1,741,5610,86083,175.495112962754
1928,2018,"Torsken",943,197,44,72,23,146,63,11,24,6,16,"Torsken",100,37,0.0392364785075188,0.634146332740784,0.59599357843399,1.92307674884796,3.40000009536743,4894,5.18981981277466,30.0201484623542,20.4178154825027,2.067868504772,8.66383881230117,6.33085896076352,7.10074231177094,2.53022269353128,38.3594909862142,2.42948038176034,3.57476139978791,6.21314952279958,8.11876988335101,22.4040296924708,49,101,575,149,60,12,56,13,9,120,7,3,243.42,53,74,501,24459.826,34,18,78,14,5,0.06385613,100,16,33,5.46666665,0,0,0,8201600,87,345.5,56.3,0,0,0,2059,87953,141.016967214683
1929,2014,"Berg",918,176,43,54,25,120,53,9,11,11,10,"Berg",100,41,0.0446623079478741,0.300999999046326,0.370818078517914,3.16901397705078,2.90000009536743,2998,3.26579523086548,12.2832244008715,12.4891067538126,2.5958605664488,8.32352941176471,5.10021786492375,9.3681917211329,2.26143790849673,26.0337690631808,2.2037037037037,2.42047930283224,4.9400871459695,7.46514161220044,19.6252723311547,50,80,587,122,50,10,39,18,6,86,3,0,293.89,52,78,509,7642.23433333,17,18,24,15,1.5,0.01999231,100,16,34,8.57,0,0,0,11129000,87,371.2,50.8,0,0,0,353,67906,98.7505446862032
1929,2015,"Berg",905,175,47,60,28,127,46,9,11,8,12,"Berg",100,42,0.0464088395237923,0.304972380399704,0.370818078517914,3.16901397705078,-1.29999995231628,-1475,-1.62983429431915,15.6651933701657,12.0762430939227,3.03204419889503,8.72817679558011,5.25082872928177,10.4099447513812,2.94033149171271,25.8430939226519,2.0232044198895,3.67955801104972,6.16574585635359,10.3657458563536,25.2662983425414,55,80,576,128,48,10,43,16,7,89,4,0,293.89,50,70,506,7707.31733333,18,32,47,18,1.5,0.03948109,99,19,36,5.4,0,0,0,8543000,83.5,419.2,61.9,0,0,0,1523,69997,104.550276202918
1929,2016,"Berg",915,172,42,56,28,130,48,7,11,13,15,"Berg",100,33,0.0360655747354031,0.322404384613037,0.394312173128128,2.92207765579224,-3.29999995231628,-3713,-4.05792331695557,13.1387978142077,12.7956284153005,2.55846994535519,8.36284153005465,5.41639344262295,11.6349726775956,3.61748633879781,29.0765027322404,2.36393442622951,2.31256830601093,5.98360655737705,12.568306010929,25.7868852459016,49,83,584,126,48,9,43,10,7,90,4,0,293.89,50,64,520,7574.73466667,16,30,62,18,8,0.03184329,102,20,29,11.16666667,0,0,0,7928800,80,348.4,55.1,1825,1,668,3340,73884,105.771584879766
1929,2017,"Berg",914,178,39,59,27,128,46,11,11,8,12,"Berg",100,41,0.0448577664792538,0.333698034286499,0.394312173128128,2.92207765579224,3.5,4350,4.75929975509644,13.3512035010941,13.7527352297593,3.71334792122538,8.76586433260394,6.12910284463895,10.644420131291,3.88402625820569,30.2111597374179,3.32494529540481,2.50656455142232,6.07986870897155,15.8402625820569,31.464989059081,55,85,583,129,46,10,40,11,9,87,3,0,293.89,50,64,519,7451.41566667,15,21,59,15,14,0.03107508,109,21,34,5.66666667,0,0,0,9605500,75,552.8,72.7,2281,1,1046,2958,76880,122.962800849188
1929,2018,"Berg",902,182,47,60,28,128,48,11,11,2,5,"Berg",100,43,0.047671839594841,0.33481153845787,0.394312173128128,2.92207765579224,2.79999995231628,4013,4.44900226593018,16.5033259423503,14.4756097560976,3.97671840354767,10.7062084257206,7.5920177383592,9.35476718403548,4.59977827050998,34.4833702882483,3.12084257206208,4.63968957871397,7.62860310421286,17.9057649667406,37.2716186252772,56,85,563,128,50,11,35,7,9,89,4,0,293.89,42,57,506,7422.76166667,20,18,59,19,12,0.01776663,114,21,35,11.68,0,0,0,9699700,82,336.3,53.8,2057,1,787,1013,77797,139.435698496529
1931,2014,"Lenvik",11557,3124,727,1052,510,1185,439,80,132,123,173,"Lenvik",74.5,485,0.0419659093022346,0.574999988079071,0.255075991153717,5.42937850952148,1.39999997615814,14308,1.23803758621216,4.06290559833867,14.3681751319547,1.8122350090854,8.67162758501341,5.7976983646275,1.986934325517,2.42710045859652,24.609500735485,2.65354330708661,1.06662628709873,2.63398805918491,3.67552132906464,11.8419139915203,821,1552,7428,1220,445,80,618,90,80,839,84,55,883.73,873,1166,6262,125071.838,85,422,382,305,102,0.1590758,1829,246,575,92.92,0,38,33.555557,28341600,915,409.9,57.7,94357,40,52637,15304,641661,75.0038937772652
1931,2015,"Lenvik",11535,3083,700,1049,492,1239,442,72,131,132,174,"Lenvik",74.5,465,0.0403120927512646,0.575292587280273,0.255075991153717,5.42937850952148,1.29999995231628,14752,1.27889037132263,4.30333766796706,15.008495882098,1.83086259211097,8.70732553099263,5.90325097529259,2.32457737321196,2.76341569137408,24.7557867360208,2.85886432596446,1.32449068053749,2.87464239271782,6.56324230602514,15.4521022973559,794,1554,7500,1262,408,85,610,85,77,853,84,50,883.74,875,1213,6287,125091.266,79,380,413,319,109,0.16093986,1854,243,551,68.67,0,30,33.555557,29932600,918,474.4,65.9,94486,37,54489,24910,677504,80.4971825256356
1931,2016,"Lenvik",11618,3053,666,1069,482,1259,412,90,131,136,190,"Lenvik",75,452,0.0389051474630833,0.582113981246948,0.331291019916534,5.89570569992065,0.5,5892,0.507144093513489,4.64907901532105,15.9048889653985,2.19142709588569,8.76209330349458,6.70390772938544,5.49388879325185,2.9701325529351,26.4010156653469,2.82880013771734,1.65381304871751,2.47211223962816,5.83534171113789,14.9814942330866,776,1536,7537,1291,405,88,611,91,73,832,83,48,892.46,856,1185,6352,124774.687,88,384,395,322,123,0.16271101,1901,234,542,84.16666667,0,37,33.555557,37437800,921,375.3,57.7,110982,38,67016,28817,708787,86.3736443517335
1931,2017,"Lenvik",11697,3028,646,1083,458,1300,410,93,131,129,249,"Lenvik",74.3000030517578,437,0.0373600050806999,0.585791230201721,0.331291019916534,5.89570569992065,0.400000005960464,4414,0.377361714839935,4.76566641019065,15.9002308284175,2.38462853723177,9.03103359835855,6.81448234590066,5.33889031375566,2.95451825254339,27.4088227750705,2.70317175344105,1.43190561682483,2.97777207831068,5.83474395144054,15.3322219372489,736,1554,7568,1329,408,96,625,108,97,861,84,46,892.69,858,1200,6368,123943.86,100,378,455,313,122,0.22447407,1983,223,513,68.54166667,0,48,33.555557,55743500,908,573.7,72,116524,41,65889,19904,733634,87.9232281763258
1931,2018,"Lenvik",11644,2967,635,1077,468,1345,414,95,129,142,242,"Lenvik",73.0999984741211,402,0.034524217247963,0.588629364967346,0.331291019916534,5.89570569992065,2.59999990463257,32994,2.83356237411499,5.11800068704912,16.2930264513913,2.1722775678461,9.46315699072484,7.07025077293026,4.94366197183099,3.03409481277911,28.2790278254895,3.11533837169358,1.55401923737547,3.0222432153899,5.8331329440055,15.6970113363105,719,1526,7527,1380,420,95,628,104,103,885,93,46,892.69,854,1169,6358,123481.72566667,115,352,479,309,158,0.23074065,1995,214,505,74.30500005,0,30,33.555557,46307150,928,339.8,51.4,102925.552,37,55935.552,14632,746936,92.7317932226207
1933,2014,"Balsfjord",5593,1269,247,428,248,792,265,53,102,32,132,"Balsfjord",76.9000015258789,178,0.0318254977464676,0.254000008106232,0.477580010890961,3.52173948287964,2.90000009536743,13301,2.37815117835999,5.80296799570892,14.717682817808,0.779724655819775,6.13338101197926,3.62917933130699,1.40050062578223,1.60146611836224,26.9801537636331,0.941534060432684,1.80296799570892,0,2.8921866618988,6.41641337386018,305,667,3564,821,267,56,263,61,37,572,31,170,1496.9,1016,527,3037,95247.44666667,12,184,170,115,1.5,0.08718562,654,95,210,34.67,0,0,0,0,455,386.9,69.8,33826.3,13,20267.3,6753,338301,69.0598962168009
1933,2015,"Balsfjord",5720,1269,252,444,212,817,275,62,102,25,136,"Balsfjord",76.9000015258789,166,0.0290209781378508,0.259265720844269,0.477580010890961,3.52173948287964,1.39999997615814,6596,1.1531468629837,6.36013986013986,15.0683566433566,0.78041958041958,5.86870629370629,3.72814685314685,1.7979020979021,1.82674825174825,25.8638111888112,0.868006993006993,2.19125874125874,2.17832167832168,2.88496503496504,8.90297202797203,303,641,3602,822,279,66,271,62,35,593,33,165,1496.92,1008,532,3070,96263.98833333,18,157,191,121,4,0.09808493,698,101,202,45.62,0,0,0,3740000,460.5,581.5,88.1,32226,12,19254,8541,347390,70.5699300797669
1933,2016,"Balsfjord",5701,1249,256,444,198,838,283,61,102,22,161,"Balsfjord",79.1999969482422,175,0.0306963697075844,0.264164179563522,0.518690407276154,2.93495917320251,1,4832,0.847570598125458,6.721452376776,15.5495527100509,1.03508156463778,7.22610068409051,4.10296439221189,2.30520961234871,2.16839151026136,29.7626732152254,1.04227328538853,1.5965620066655,2.6391861077004,3.25907735485003,9.57218031924224,304,624,3567,844,294,60,265,59,35,604,35,162,1496.92,1008,519,3048,96251.914,20,143,195,133,4,0.09380596,719,102,202,32.91666667,0,0,0,8298000,466,391.6,67.5,37163,13,22122,18985,367533,78.2560954183324
1933,2017,"Balsfjord",5685,1250,245,440,176,850,294,59,102,24,154,"Balsfjord",75.0999984741211,169,0.0297273527830839,0.270888298749924,0.518690407276154,2.93495917320251,2.40000009536743,12652,2.22550582885742,6.49692172383465,15.0981530343008,0.932981530343008,6.81917326297274,3.83447669305189,2.38364116094987,2.67634124890062,29.2036939313984,0.87792436235708,1.91152154793316,1.99665787159191,4.74898856640281,10.468073878628,290,624,3559,849,305,59,260,57,47,619,33,156,1496.91,1011,520,3039,95867.76833333,30,127,214,133,1.5,0.09812983,744,99,191,47.29166667,0,0,0,9699250,473,571.6,84.3,40854.387,16,21094.387,6663,372873,79.2059807628944
1933,2018,"Balsfjord",5653,1208,250,431,181,844,304,58,102,33,140,"Balsfjord",75.4000015258789,172,0.0304263215512037,0.274367600679398,0.518690407276154,2.93495917320251,3.09999990463257,16641,2.94374656677246,5.81638068282328,15.3810366177251,1.03714841676986,7.3030249425084,4.02794976118875,2.37396072881656,2.58323014328675,30.9322483637007,1.06615956129489,2.22094463116929,1.82664072174067,5.11604457810012,11.2669379090748,291,609,3501,851,310,59,267,60,50,609,33,152,1496.91,987,488,3013,94296.72333333,35,123,212,136,1.5,0.10627727,770,86,205,29.26,0,0,0,9514000,489,333,58.6,37833.092,15,18783.092,7879,381369,82.6285157158968
1936,2014,"Karlsøy",2334,459,89,148,85,345,119,23,31,12,20,"Karlsøy",100,77,0.032990574836731,0.207000002264977,0.391281962394714,4.44615411758423,0.899999976158142,1944,0.832904875278473,10.1529562982005,16.254498714653,1.02270779777207,6.47729220222794,5.02313624678663,1.88774635818338,3.34233076263925,30.1409597257926,1.7395029991431,1.26563838903171,2.43787489288775,5.61096829477292,12.0766923736075,116,224,1489,353,115,24,117,30,13,233,15,25,1091.59,474,192,1297,69023.29266667,24,58,77,28,9,0.04961307,261,40,76,12.75,0,0,0,0,231,203.3,36,4877,2,2791,3777,165301,86.1885175573693
1936,2015,"Karlsøy",2289,432,95,127,72,352,117,23,31,10,17,"Karlsøy",100,74,0.0323285274207592,0.201397985219955,0.391281962394714,4.44615411758423,2.90000009536743,6802,2.97160339355469,11.1004805591962,14.606378331149,0.787680209698558,5.84491044124072,5.50589777195282,1.74442988204456,3.36129314110965,31.1039755351682,1.63914373088685,1.3307121013543,3.11009174311927,5.35386631716907,12.221494102228,110,192,1462,365,114,24,113,33,13,244,18,22,1091.59,402,193,1269,67947.47566667,21,61,82,36,9,0.05835991,274,33,77,17,0,0,0,0,221.5,270.4,43,6857,3,3614,245,165297,88.4604631576438
1936,2016,"Karlsøy",2282,415,93,116,68,374,117,25,31,11,26,"Karlsøy",100,81,0.0354951806366444,0.205083265900612,0.374911427497864,5.25454521179199,3.79999995231628,9346,4.09553003311157,10.9009640666082,14.1402278702892,0.989044697633655,6.6954425942156,5.40622261174408,1.91717791411043,3.39964943032428,35.2900964066608,1.78659070990359,1.26730937773883,3.05083260297984,5.5920245398773,12.6858019281332,106,182,1463,372,122,26,111,33,13,252,18,21,1091.59,404,189,1274,66892.27866667,19,45,101,35,14,0.07104394,277,31,75,14.25,0,0,0,1906000,212,209.8,45.7,7149,3,3678,5996,176186,94.5311128551975
1936,2017,"Karlsøy",2273,391,91,126,58,372,125,27,31,9,43,"Karlsøy",100,81,0.0356357246637344,0.216893970966339,0.374911427497864,5.25454521179199,2,5141,2.26176857948303,10.9529256489221,13.4993400791905,1.18521777386714,6.92432908051034,5.71755389353278,2.4007919049714,3.41355037395513,38.4153101627805,1.89749230092389,1.59656841179059,3.62604487461505,6.82798064232292,15.1333040035196,110,180,1456,379,126,26,101,27,18,262,17,23,1091.59,399,187,1269,65923.41933333,22,42,98,36,10,0.05172641,282,34,76,12.66666667,0,0,0,3837000,203,315.2,56.6,10428,4,5488,3918,181225,98.7188737268654
1936,2018,"Karlsøy",2263,391,87,123,54,385,129,26,31,7,32,"Karlsøy",100,89,0.0393283255398273,0.209898367524147,0.374911427497864,5.25454521179199,13.6000003814697,41147,18.1825008392334,11.582854617764,13.9858594785683,1.37516570923553,8.3300927971719,5.53733981440566,2.42023862129916,3.48475475033142,40.7755192222713,1.89129474149359,2.56783031374282,3.64913831197525,7.87980556783031,17.3632346442775,113,176,1424,385,134,22,98,22,19,277,16,21,1091.59,377,178,1246,65382.894,24,44,90,36,9,0.03788979,290,34,79,14.83666665,0,0,0,4053000,219,230,41.6,10349,4,5269,1523,187079,121.662394785323
1938,2014,"Lyngen",2992,675,127,248,133,422,154,42,43,12,58,"Lyngen",100,100,0.0334224589169025,0.273000001907349,0.432824581861496,3.96703267097473,1.10000002384186,3377,1.12867641448975,9.11664438502674,16.8141711229947,0.974264705882353,6.58823529411765,8.46691176470588,1.62433155080214,1.4923128342246,26.7797459893048,2.49364973262032,1.05080213903743,1.19284759358289,5.67914438502674,11.3907085561497,135,385,1826,441,155,42,139,28,19,291,34,55,812.57,509,255,1571,59748.74266667,11,106,90,79,15,0.03912841,418,42,93,16.75,0,0,0,0,247,268.8,50.2,39335,13,25776,7491,211628,83.4017379118159
1938,2015,"Lyngen",2922,631,112,224,137,434,156,40,43,9,52,"Lyngen",100,94,0.0321697480976582,0.267624914646149,0.432824581861496,3.96703267097473,2.40000009536743,7348,2.51471590995789,10.8696098562628,16.3100616016427,1.04004106776181,6.21937029431896,9.55544147843943,1.85318275154004,2.33299110198494,26.3976728268309,2.42539356605065,1.14271047227926,1.44250513347023,5.92402464065708,11.974674880219,126,349,1775,455,163,39,144,26,19,295,35,56,812.56,468,245,1530,58923.20733333,13,83,117,87,15,0.05130519,420,35,91,13.83,0,0,0,0,249,401.4,65.7,41971,16,24675,3847,215455,88.0277207011968
1938,2016,"Lyngen",2861,597,101,208,116,453,167,35,43,10,46,"Lyngen",100,96,0.0335547029972076,0.279622495174408,0.244261905550957,5.9180326461792,3.09999990463257,9737,3.40335536003113,11.1558895491087,16.7965746242573,0.971688220901783,6.3068857042992,10.5375742747291,1.6022369800769,2.41139461726669,29.0985669346382,2.90807409996505,1.59000349528137,1.22754281719678,6.80076896190143,13.4980775952464,127,328,1777,460,170,37,144,29,17,298,36,50,812.56,453,263,1514,57394.467,11,64,109,86,13,0.05560979,438,41,86,12.08333333,0,0,0,936000,251,301.9,56.5,44317,17,24648,5760,221070,94.8105556396536
1938,2017,"Lyngen",2876,609,106,205,112,462,170,34,43,6,39,"Lyngen",100,96,0.0333796925842762,0.284770518541336,0.244261905550957,5.9180326461792,2.29999995231628,7411,2.57684278488159,11.5977051460362,17.6575104311544,1.16585535465925,6.86613351877608,10.1700278164117,2.55076495132128,2.43150208623088,29.2583449235049,2.85326842837274,1.42141863699583,1.48470097357441,7.13282336578581,14.058066759388,127,312,1749,481,169,33,148,28,24,309,35,50,812.56,454,270,1479,55424.55733333,9,65,83,83,12,0.04158341,445,41,86,19.16666667,0,0,0,2626000,252,454.2,73.9,47352,17,26357,3291,223872,97.166898417705
1938,2018,"Lyngen",2877,599,114,197,93,496,165,34,43,9,34,"Lyngen",100,94,0.0326729230582714,0.374348282814026,0.244261905550957,5.9180326461792,2.09999990463257,6841,2.37782406806946,11.2301007994439,17.5919360444908,1.31108793882517,7.0844629822732,9.37434827945777,2.89468196037539,3.1056656239138,31.839068474105,3.61904761904762,1.64268335071255,2.0632603406326,7.40528328119569,16.0413625304136,138,295,1748,501,167,34,136,23,23,315,35,48,812.56,451,280,1468,54142.244,10,58,89,76,12,0.03363388,450,49,89,8.8333333,0,0,0,5932000,247,307.1,51.2,48334,16,28014,3717,225992,101.539450762543
1939,2014,"Storfjord - Omasvuotna - Omasvuono",1941,465,90,156,82,214,64,10,40,7,42,"Storfjord - Omasvuotna - Omasvuono",73.0999984741211,65,0.033487893640995,0.291999995708466,0.466144323348999,3.85333323478699,5,10299,5.30602788925171,10.3235445646574,16.4878928387429,2.26687274600721,6.93353941267388,4.43688820195775,2.63111798042246,3.38485316846986,25.9015971148892,2.94384337970118,1.456980937661,1.53529108706852,7.84389489953632,16.0468830499742,107,232,1292,230,56,11,95,26,16,153,14,25,1542.83,257,174,1118,37459.12933333,5,66,99,37,3,0.06490544,314,33,74,10.08,0,53,65.888885,3005000,169,335.9,67.3,14615,5,9400,4916,138251,91.4523442210394
1939,2015,"Storfjord - Omasvuotna - Omasvuono",1898,434,93,144,73,236,61,10,41,2,41,"Storfjord - Omasvuotna - Omasvuono",73.0999984741211,57,0.0300316121429205,0.282402515411377,0.466144323348999,3.85333323478699,5.69999980926514,11817,6.2260274887085,10.1575342465753,17.2824025289779,2.0958904109589,7.19652265542677,4.7218124341412,3.97945205479452,3.17702845100105,28.704425711275,3.4968387776607,2.05532139093783,1.78925184404636,8.17334035827187,17.6106427818757,106,217,1249,239,61,13,104,20,17,162,14,23,1542.83,249,176,1073,37259.70566667,1,76,102,37,3,0.05889401,311,32,74,8.67,0,53,65.888885,2461000,167.5,407.4,82.9,15567,5,10162,1320,146129,99.0558483527759
1939,2016,"Storfjord - Omasvuotna - Omasvuono",1865,415,87,138,76,252,61,14,41,8,39,"Storfjord - Omasvuotna - Omasvuono",72.1999969482422,57,0.0305630024522543,0.274530827999115,0.196217745542526,4.31343269348145,4.69999980926514,10161,5.44825744628906,9.12975871313673,18.2965147453083,2.52117962466488,7.29276139410188,5.18552278820375,6.49651474530831,2.81340482573727,31.0466487935657,3.85361930294906,1.81340482573727,1.98659517426273,8.93512064343163,19.1099195710456,103,202,1234,266,59,14,106,12,15,166,15,23,1542.83,250,185,1049,36732.80433333,5,70,94,30,1.5,0.03437615,308,28,75,11.58333333,0,4,65.888885,5442200,166,232.7,61.6,16114,5,10329,5040,150767,104.819303022697
1939,2017,"Storfjord - Omasvuotna - Omasvuono",1890,411,93,137,66,276,62,14,41,2,44,"Storfjord - Omasvuotna - Omasvuono",65.5999984741211,40,0.0211640205234289,0.277248680591583,0.196217745542526,4.31343269348145,3.40000009536743,7418,3.92486763000488,8.65343915343915,18.4222222222222,1.9978835978836,6.74550264550265,4.91904761904762,6.55132275132275,2.7962962962963,32.831746031746,3.67513227513228,2.1037037037037,2.21111111111111,9.4015873015873,19.389417989418,91,209,1201,284,66,16,112,12,19,168,16,22,1542.83,249,180,1021,36358.85066667,10,73,95,33,1.5,0.03574368,310,27,64,7.08333333,0,60,65.888885,5280500,164,396.3,82.4,15753,5,9578,4962,154320,104.233862339
1939,2018,"Storfjord - Omasvuotna - Omasvuono",1856,401,73,150,65,298,67,15,42,7,28,"Storfjord - Omasvuotna - Omasvuono",67.1999969482422,41,0.0220905169844627,0.282866388559341,0.196217745542526,4.31343269348145,1.20000004768372,2716,1.46336209774017,10.0560344827586,19.426724137931,1.6729525862069,6.88146551724138,5.0145474137931,6.36206896551724,2.85668103448276,34.2774784482759,4.05711206896552,1.5792025862069,2.36422413793103,10.3561422413793,20.0296336206897,80,212,1182,303,69,12,113,12,21,186,15,21,1542.84,248,167,1015,36036.524,9,67,72,30,8,0.02834238,320,26,54,9.7633333,0,211,65.888885,4844100,174,208.2,53.1,17125,6,9505,3437,153188,106.36799571843
